727007517d05bb7c3f8ad27a52f55750921ee4a5,DELETE,regular-file,backend/fastapi/model.pt,209546137,
cc63ba16e32c75485c35fecbc11820154d4a0cdd,DELETE,regular-file,frontend/public/Sori_ani.glb,225253132,
a97f8d049fcb65ed81a91bb01cf9263189e86486,DELETE,regular-file,frontend/public/Sori_final.glb,165778892,
